,bike_name,price,kms_driven,owner,age,power,brand
3801,Honda CBR 150R,89200.0,15000.0,First Owner,5.0,150.0,Honda
3802,TVS Apache RTR,85000.0,15150.0,First Owner,3.0,160.0,TVS
3803,Bajaj Pulsar AS200,65000.0,7983.0,First Owner,5.0,200.0,Bajaj
3804,Bajaj Discover 100T,22000.0,37000.0,First Owner,8.0,100.0,Bajaj
3805,Hero Passion Pro,52000.0,13353.0,First Owner,3.0,100.0,Hero
3806,Bajaj Pulsar 150cc,35000.0,40500.0,First Owner,10.0,150.0,Bajaj
3807,Honda CB Shine,30000.0,44000.0,First Owner,8.0,125.0,Honda
3808,Hero Karizma R,25000.0,54560.0,Second Owner,14.0,223.0,Hero
3809,Royal Enfield Classic,85000.0,17580.0,First Owner,8.0,350.0,Royal Enfield
3810,TVS Star City,15000.0,46000.0,First Owner,11.0,110.0,TVS
3811,TVS Apache RTR,62000.0,76663.0,First Owner,4.0,200.0,TVS
3812,Bajaj Discover 125cc,34000.0,29500.0,First Owner,6.0,125.0,Bajaj
3813,Honda CBF Stunner,18000.0,30112.0,First Owner,11.0,125.0,Honda
3814,Royal Enfield Bullet,75000.0,29284.0,First Owner,9.0,350.0,Royal Enfield
3815,Hero Karizma R,42000.0,34700.0,First Owner,6.0,223.0,Hero
3816,Hero Super Splendor,55000.0,17180.0,First Owner,3.0,125.0,Hero
3817,Suzuki Gixxer 150cc,65000.0,30040.0,First Owner,4.0,150.0,Suzuki
3818,Royal Enfield Thunderbird,75000.0,30000.0,First Owner,10.0,350.0,Royal Enfield
3819,Honda CB Unicorn,30000.0,52000.0,First Owner,12.0,150.0,Honda
3820,Yamaha Fazer 150cc,24300.0,75000.0,First Owner,9.0,150.0,Yamaha
3821,Bajaj Discover 125M,30000.0,34028.0,First Owner,6.0,125.0,Bajaj
3822,Bajaj Pulsar 150cc,35000.0,44409.0,First Owner,7.0,150.0,Bajaj
3823,Yamaha FZ16 150cc,21000.0,58245.0,First Owner,10.0,150.0,Yamaha
3824,Bajaj Pulsar AS150,50000.0,31519.0,Second Owner,6.0,150.0,Bajaj
3825,Bajaj Avenger Street,56000.0,26320.0,First Owner,5.0,220.0,Bajaj
3826,Suzuki Gixxer SF,67100.0,26000.0,First Owner,4.0,150.0,Suzuki
3827,Bajaj Avenger Cruise,57000.0,28500.0,First Owner,5.0,220.0,Bajaj
3828,Bajaj Discover 150cc,25000.0,30000.0,First Owner,10.0,150.0,Bajaj
3829,Yamaha SS 125,18000.0,19443.0,Second Owner,8.0,125.0,Yamaha
3830,Yamaha FZ S,45000.0,15886.0,First Owner,7.0,150.0,Yamaha
3831,Hero Karizma ZMR,40000.0,28530.0,First Owner,7.0,223.0,Hero
3832,Suzuki Gixxer SF,55000.0,33186.0,First Owner,5.0,150.0,Suzuki
3833,Hero Hunk 150cc,20000.0,60315.0,Second Owner,11.0,150.0,Hero
3834,Bajaj Pulsar RS200,85000.0,15200.0,Third Owner,5.0,200.0,Bajaj
3835,Bajaj Pulsar 150cc,12000.0,32234.0,First Owner,16.0,150.0,Bajaj
3836,Yamaha YZF-R15 150cc,67300.0,34000.0,First Owner,8.0,150.0,Yamaha
3837,Suzuki Gixxer SF,65000.0,7000.0,First Owner,4.0,150.0,Suzuki
3838,Suzuki GS 150,27000.0,31336.0,First Owner,9.0,150.0,Suzuki
3839,Bajaj Avenger Street,51000.0,20058.0,First Owner,4.0,150.0,Bajaj
3840,Bajaj Pulsar 220cc,77600.0,22000.0,First Owner,3.0,220.0,Bajaj
3841,Bajaj Pulsar 150cc,9000.0,67140.0,Second Owner,15.0,150.0,Bajaj
3842,Bajaj Avenger Street,48000.0,25435.0,First Owner,5.0,150.0,Bajaj
3843,TVS Apache RTR,28000.0,46182.0,First Owner,8.0,180.0,TVS
3844,Bajaj V15 150cc,45000.0,8634.0,First Owner,4.0,150.0,Bajaj
3845,Bajaj Avenger Street,55000.0,20404.0,First Owner,4.0,150.0,Bajaj
3846,Royal Enfield Thunderbird,58400.0,43000.0,Second Owner,10.0,350.0,Royal Enfield
3847,Bajaj Avenger Street,51000.0,20058.0,First Owner,4.0,150.0,Bajaj
3848,Bajaj Pulsar 220cc,77600.0,22000.0,First Owner,3.0,220.0,Bajaj
3849,Bajaj Pulsar 150cc,9000.0,67140.0,Second Owner,15.0,150.0,Bajaj
3850,Bajaj Avenger Street,48000.0,25435.0,First Owner,5.0,150.0,Bajaj
3851,TVS Apache RTR,28000.0,46182.0,First Owner,8.0,180.0,TVS
3852,Bajaj Avenger 220cc,42000.0,29000.0,First Owner,10.0,220.0,Bajaj
3853,Bajaj Avenger Street,71000.0,13600.0,First Owner,3.0,180.0,Bajaj
3854,Bajaj Avenger Cruise,70000.0,5200.0,Second Owner,4.0,220.0,Bajaj
3855,Yamaha FZs 150cc,46000.0,11000.0,Second Owner,6.0,150.0,Yamaha
3856,Yamaha YZF-R15 2.0,66000.0,2465.0,First Owner,9.0,150.0,Yamaha
3857,Hero Karizma R,49000.0,25000.0,First Owner,7.0,223.0,Hero
3858,Bajaj Discover 100cc,30000.0,26500.0,First Owner,8.0,100.0,Bajaj
3859,Bajaj Pulsar 150cc,65000.0,22000.0,First Owner,5.0,150.0,Bajaj
3860,Honda CB Shine,22000.0,49000.0,First Owner,7.0,125.0,Honda
3861,Bajaj Discover 135cc,19000.0,69415.0,First Owner,13.0,135.0,Bajaj
3862,Bajaj Pulsar 150cc,80000.0,4300.0,First Owner,3.0,150.0,Bajaj
3863,Suzuki Gixxer 150cc,89000.0,19627.0,First Owner,2.0,150.0,Suzuki
3864,Bajaj Discover 150cc,25000.0,52287.0,Second Owner,10.0,150.0,Bajaj
3865,Honda CB Shine,22000.0,49000.0,First Owner,7.0,125.0,Honda
3866,Bajaj Discover 135cc,19000.0,69415.0,First Owner,13.0,135.0,Bajaj
3867,Bajaj Pulsar 150cc,80000.0,4300.0,First Owner,3.0,150.0,Bajaj
3868,Bajaj Pulsar NS200,77000.0,11300.0,First Owner,4.0,200.0,Bajaj
3869,Mahindra Centuro 110cc,33000.0,55000.0,First Owner,7.0,110.0,Mahindra
3870,Hero Splendor Plus,40000.0,28397.0,Second Owner,4.0,100.0,Hero
3871,Bajaj Pulsar RS200,78000.0,38271.0,First Owner,6.0,200.0,Bajaj
3872,Hero Karizma ZMR,28000.0,38000.0,First Owner,11.0,223.0,Hero
3873,Bajaj Pulsar 135LS,18000.0,42000.0,First Owner,10.0,135.0,Bajaj
3874,Bajaj Pulsar 135LS,18000.0,42000.0,First Owner,10.0,135.0,Bajaj
3875,Bajaj Avenger Street,52999.0,8150.0,First Owner,5.0,150.0,Bajaj
3876,Bajaj Pulsar RS200,80000.0,40000.0,Second Owner,5.0,200.0,Bajaj
3877,Honda CB Unicorn,70000.0,26000.0,First Owner,4.0,150.0,Honda
3878,Bajaj Pulsar 180cc,19000.0,57791.0,First Owner,11.0,180.0,Bajaj
3879,Bajaj Discover 125ST,25600.0,45000.0,First Owner,8.0,125.0,Bajaj
3880,Honda CB Shine,30000.0,79004.0,First Owner,7.0,125.0,Honda
3881,TVS Apache RTR,20000.0,36000.0,First Owner,10.0,160.0,TVS
3882,Suzuki GS 150,47000.0,44626.0,First Owner,8.0,150.0,Suzuki
3883,Yamaha FZ25 250cc,80000.0,20824.0,First Owner,3.0,250.0,Yamaha
3884,Bajaj Pulsar 150cc,22000.0,91649.0,First Owner,14.0,150.0,Bajaj
3885,Bajaj Pulsar 150cc,21000.0,23059.0,First Owner,10.0,150.0,Bajaj
3886,Yamaha SZ RR,47000.0,6363.0,First Owner,3.0,150.0,Yamaha
3887,Hero Karizma ZMR,65000.0,19000.0,First Owner,6.0,223.0,Hero
3888,Bajaj Pulsar NS160,85000.0,3000.0,First Owner,2.0,160.0,Bajaj
3889,Bajaj Pulsar 220F,80000.0,31800.0,First Owner,4.0,220.0,Bajaj
3890,Hero CBZ Xtreme,15900.0,64000.0,First Owner,11.0,150.0,Hero
3891,TVS Apache RTR,72000.0,7000.0,Second Owner,3.0,180.0,TVS
3892,Yamaha YZF-R15 150cc,34000.0,50000.0,Third Owner,10.0,150.0,Yamaha
3893,Bajaj Pulsar RS200,82000.0,57444.0,First Owner,6.0,200.0,Bajaj
3894,Yamaha YZF-R15 2.0,80000.0,7018.0,First Owner,4.0,150.0,Yamaha
3895,Hero Super Splendor,25000.0,24000.0,First Owner,8.0,125.0,Hero
3896,Hero Passion Xpro,23000.0,59560.0,First Owner,8.0,110.0,Hero
3897,Yamaha YZF-R15 2.0,72000.0,13600.0,Second Owner,4.0,150.0,Yamaha
3898,Honda CB Unicorn,37500.0,10521.0,First Owner,7.0,150.0,Honda
3899,Yamaha YZF-R15 150cc,53300.0,29000.0,First Owner,10.0,150.0,Yamaha
3900,Honda CB Unicorn,20000.0,35063.0,Second Owner,13.0,150.0,Honda
3901,TVS Apache RTR,30000.0,21288.0,First Owner,10.0,160.0,TVS
3902,Yamaha YZF-R15 2.0,75000.0,29878.0,First Owner,4.0,150.0,Yamaha
3903,Hero Passion Pro,31000.0,19000.0,Second Owner,5.0,100.0,Hero
3904,Bajaj Avenger Street,65000.0,7706.0,First Owner,5.0,220.0,Bajaj
3905,Bajaj XCD 135,11000.0,31275.0,First Owner,12.0,135.0,Bajaj
3906,Hero Passion Pro,18000.0,19233.0,Second Owner,11.0,100.0,Hero
3907,Hero Karizma ZMR,50100.0,36000.0,Second Owner,6.0,223.0,Hero
3908,Yamaha YZF-R15 150cc,35000.0,33555.0,First Owner,13.0,150.0,Yamaha
3909,Bajaj Pulsar 150cc,22000.0,17800.0,First Owner,11.0,150.0,Bajaj
3910,TVS Apache RTR,16000.0,75000.0,Third Owner,14.0,160.0,TVS
3911,TVS Apache RTR,36000.0,34000.0,First Owner,7.0,180.0,TVS
3912,Hero Passion Plus,18500.0,60000.0,First Owner,17.0,100.0,Hero
3913,Royal Enfield Thunderbird,89000.0,13000.0,First Owner,8.0,350.0,Royal Enfield
3914,TVS Apache RTR,65000.0,18500.0,First Owner,5.0,160.0,TVS
3915,Hero Passion Pro,35000.0,9500.0,First Owner,6.0,100.0,Hero
3916,TVS Star City,40000.0,38950.0,First Owner,5.0,110.0,TVS
3917,TVS Apache RTR,40000.0,80000.0,First Owner,9.0,160.0,TVS
3918,Bajaj Discover 110cc,55000.0,2000.0,First Owner,3.0,110.0,Bajaj
3919,Bajaj Avenger 150cc,59999.0,20850.0,First Owner,7.0,150.0,Bajaj
3920,Bajaj Avenger Street,70000.0,11000.0,First Owner,4.0,150.0,Bajaj
3921,Honda CB Twister,25000.0,28000.0,First Owner,7.0,110.0,Honda
3922,Hero Hunk 150cc,15600.0,50000.0,First Owner,13.0,150.0,Hero
3923,Bajaj Avenger 220cc,44600.0,39500.0,First Owner,8.0,220.0,Bajaj
3924,Bajaj Pulsar 150cc,32400.0,32116.0,First Owner,8.0,150.0,Bajaj
3925,Bajaj Discover 150cc,16100.0,31000.0,First Owner,11.0,150.0,Bajaj
3926,Bajaj Pulsar 135LS,60000.0,500.0,First Owner,4.0,135.0,Bajaj
3927,Honda CB Hornet,55000.0,4000.0,First Owner,5.0,160.0,Honda
3928,Bajaj Discover 100cc,20400.0,74000.0,First Owner,9.0,100.0,Bajaj
3929,TVS Apache RTR,35000.0,43000.0,First Owner,9.0,160.0,TVS
3930,Bajaj Avenger Cruise,67000.0,15000.0,First Owner,6.0,220.0,Bajaj
3931,Honda CB Trigger,52000.0,17600.0,First Owner,7.0,150.0,Honda
3932,Bajaj Avenger Street,84999.0,7600.0,First Owner,4.0,150.0,Bajaj
3933,Hero CD Deluxe,30000.0,25729.0,First Owner,7.0,100.0,Hero
3934,Bajaj Pulsar 135LS,27000.0,49000.0,First Owner,11.0,135.0,Bajaj
3935,Bajaj Platina Alloy,46800.0,10500.0,First Owner,4.0,100.0,Bajaj
3936,Suzuki Gixxer SF,80000.0,14000.0,First Owner,4.0,150.0,Suzuki
3937,TVS Apache RTR,45000.0,44000.0,First Owner,6.0,160.0,TVS
3938,Yamaha FZ S,65000.0,394.0,First Owner,6.0,150.0,Yamaha
3939,Yamaha FZ V,75000.0,13303.0,First Owner,3.0,150.0,Yamaha
3940,Bajaj Avenger Street,47000.0,38561.0,First Owner,5.0,220.0,Bajaj
3941,Hero Passion Pro,25000.0,35799.0,First Owner,6.0,100.0,Hero
3942,Bajaj Pulsar 180cc,12000.0,14916.0,First Owner,14.0,180.0,Bajaj
3943,Honda CBR 150R,48000.0,39555.0,First Owner,9.0,150.0,Honda
3944,TVS Apache 150cc,11000.0,6807.0,First Owner,14.0,150.0,TVS
3945,Yamaha SZR 150cc,20500.0,21533.0,First Owner,8.0,150.0,Yamaha
3946,Bajaj Pulsar NS200,76200.0,20000.0,First Owner,4.0,200.0,Bajaj
3947,TVS Star Sport,22800.0,17000.0,Second Owner,5.0,100.0,TVS
3948,Hero HF Deluxe,33100.0,19000.0,First Owner,5.0,100.0,Hero
3949,TVS Victor GX,18000.0,68857.0,First Owner,15.0,110.0,TVS
3950,Royal Enfield Bullet,55000.0,4572.0,Third Owner,17.0,350.0,Royal Enfield
3951,Bajaj Pulsar AS200,53300.0,3445.0,First Owner,5.0,200.0,Bajaj
3952,Bajaj Avenger Street,50000.0,22469.0,First Owner,4.0,150.0,Bajaj
3953,Honda CB Shine,18000.0,61537.0,First Owner,13.0,125.0,Honda
3954,TVS Apache RTR,45636.0,22967.0,First Owner,4.0,160.0,TVS
3955,Hero Passion Plus,30000.0,1.0,Second Owner,13.0,100.0,Hero
3956,TVS Apache RTR,68500.0,11101.0,First Owner,3.0,200.0,TVS
3957,Bajaj Discover 100cc,25400.0,25000.0,First Owner,7.0,100.0,Bajaj
3958,Bajaj Avenger 220cc,35000.0,8680.0,First Owner,6.0,220.0,Bajaj
3959,Hero Glamour i3s,75000.0,7488.0,First Owner,2.0,125.0,Hero
3960,Royal Enfield Thunderbird,33500.0,49463.0,First Owner,16.0,350.0,Royal Enfield
3961,Bajaj Discover 125cc,22000.0,28686.0,First Owner,9.0,125.0,Bajaj
3962,Hero Passion Pro,20000.0,73190.0,First Owner,8.0,100.0,Hero
3963,Bajaj Discover 100cc,15000.0,23000.0,First Owner,11.0,100.0,Bajaj
3964,Hero Splendor Pro,24500.0,30000.0,First Owner,9.0,100.0,Hero
3965,Honda CB Trigger,38000.0,22000.0,First Owner,7.0,150.0,Honda
3966,Royal Enfield Thunderbird,80000.0,50000.0,First Owner,6.0,350.0,Royal Enfield
3967,Bajaj Pulsar 135LS,15000.0,26000.0,First Owner,11.0,135.0,Bajaj
3968,Hero Splendor Pro,21700.0,30000.0,Second Owner,10.0,100.0,Hero
3969,Suzuki GS 150,25000.0,29000.0,First Owner,10.0,150.0,Suzuki
3970,Yamaha FZ S,73000.0,3500.0,First Owner,4.0,150.0,Yamaha
3971,Honda CBR 250R,85000.0,38000.0,First Owner,7.0,250.0,Honda
3972,Bajaj Platina 100cc,17300.0,30000.0,First Owner,12.0,100.0,Bajaj
3973,Bajaj Discover 100cc,20000.0,30000.0,First Owner,10.0,100.0,Bajaj
3974,Hero Passion Xpro,35000.0,15430.0,First Owner,7.0,110.0,Hero
3975,Bajaj V15 150cc,36000.0,24000.0,First Owner,5.0,150.0,Bajaj
3976,TVS Sport 100cc,29999.0,13058.0,First Owner,8.0,100.0,TVS
3977,Yamaha YZF-R15 2.0,64900.0,38000.0,First Owner,8.0,150.0,Yamaha
3978,TVS Sport 100cc,26000.0,12216.0,First Owner,4.0,100.0,TVS
3979,Bajaj Pulsar 135LS,36000.0,6240.0,First Owner,5.0,135.0,Bajaj
3980,Hero Passion Pro,30000.0,25600.0,First Owner,10.0,100.0,Hero
3981,Honda Dream Yuga,32000.0,13200.0,First Owner,7.0,110.0,Honda
3982,TVS Apache RTR,41000.0,35196.0,First Owner,5.0,160.0,TVS
3983,Royal Enfield Bullet,80000.0,32735.0,First Owner,8.0,350.0,Royal Enfield
3984,Bajaj Pulsar 180cc,32000.0,20000.0,First Owner,8.0,180.0,Bajaj
3985,Hero Passion Pro,26365.0,89999.0,First Owner,4.0,100.0,Hero
3986,Bajaj Avenger Street,45000.0,35000.0,Second Owner,2.0,220.0,Bajaj
3987,Honda CB Unicorn,40000.0,49000.0,Second Owner,8.0,150.0,Honda
3988,TVS Star City,20000.0,5515.0,First Owner,7.0,110.0,TVS
3989,Yamaha Saluto 125cc,31900.0,21700.0,First Owner,6.0,125.0,Yamaha
3990,Yamaha FZs 150cc,18000.0,64901.0,Third Owner,11.0,150.0,Yamaha
3991,Hero Splendor iSmart,40000.0,8000.0,First Owner,5.0,110.0,Hero
3992,Hero CBZ Xtreme,30000.0,32030.0,First Owner,7.0,150.0,Hero
3993,Bajaj Pulsar AS150,43600.0,15675.0,First Owner,6.0,150.0,Bajaj
3994,Hero Passion Pro,21400.0,35000.0,First Owner,11.0,100.0,Hero
3995,Bajaj Pulsar 135LS,30000.0,32000.0,First Owner,7.0,135.0,Bajaj
3996,Yamaha Fazer 150cc,21000.0,16400.0,First Owner,10.0,150.0,Yamaha
3997,Bajaj Avenger Street,49000.0,15000.0,First Owner,4.0,150.0,Bajaj
3998,Honda CB Hornet,45000.0,16017.0,First Owner,5.0,160.0,Honda
3999,Hero Splendor Plus,11000.0,56500.0,First Owner,15.0,100.0,Hero
4000,Bajaj Platina 100cc,24500.0,17260.0,First Owner,8.0,100.0,Bajaj
4001,Bajaj CT 100,24000.0,21700.0,First Owner,5.0,100.0,Bajaj
4002,Bajaj Discover 150F,25000.0,18000.0,First Owner,6.0,150.0,Bajaj
4003,Royal Enfield Bullet,80000.0,40000.0,First Owner,6.0,350.0,Royal Enfield
4004,Royal Enfield Classic,87000.0,23379.0,First Owner,7.0,350.0,Royal Enfield
4005,Honda CB Shine,18000.0,56000.0,First Owner,11.0,125.0,Honda
4006,Hero Glamour 125cc,16200.0,90382.0,First Owner,12.0,125.0,Hero
4007,Bajaj Pulsar NS200,35000.0,77600.0,First Owner,9.0,200.0,Bajaj
4008,Hero Splendor iSmart,36000.0,16581.0,First Owner,4.0,110.0,Hero
4009,Hero Glamour 125cc,20000.0,33046.0,First Owner,12.0,125.0,Hero
4010,Bajaj Pulsar RS200,81990.0,41000.0,First Owner,6.0,200.0,Bajaj
4011,Royal Enfield Bullet,63326.0,17965.0,First Owner,9.0,350.0,Royal Enfield
4012,Bajaj Pulsar 150cc,26000.0,45000.0,First Owner,11.0,150.0,Bajaj
4013,Yamaha FZs 150cc,25000.0,78309.0,First Owner,9.0,150.0,Yamaha
4014,Hero Super Splendor,54000.0,18276.0,First Owner,3.0,125.0,Hero
4015,Bajaj Avenger Street,62000.0,8800.0,First Owner,5.0,150.0,Bajaj
4016,Royal Enfield Thunderbird,60000.0,72400.0,First Owner,10.0,350.0,Royal Enfield
4017,Hero CD Dawn,15000.0,21000.0,First Owner,15.0,100.0,Hero
4018,Hero Splendor Plus,22500.0,64578.0,First Owner,12.0,100.0,Hero
4019,Hero Karizma R,22000.0,49000.0,First Owner,14.0,223.0,Hero
4020,Bajaj Pulsar 150cc,12000.0,51855.0,Second Owner,12.0,150.0,Bajaj
4021,Hero Glamour i3s,43000.0,22049.0,First Owner,4.0,125.0,Hero
4022,Honda CBR 250R,50000.0,21623.0,First Owner,9.0,250.0,Honda
4023,Yamaha Fazer 150cc,50000.0,42000.0,First Owner,7.0,150.0,Yamaha
4024,Bajaj Avenger 220cc,32000.0,24530.0,Third Owner,9.0,220.0,Bajaj
4025,Bajaj Pulsar 220F,38000.0,77000.0,Second Owner,7.0,220.0,Bajaj
4026,Yamaha FZs 150cc,17000.0,15000.0,Second Owner,13.0,150.0,Yamaha
4027,Royal Enfield Thunderbird,45000.0,93108.0,Third Owner,18.0,350.0,Royal Enfield
4028,Royal Enfield Bullet,85000.0,45000.0,First Owner,6.0,350.0,Royal Enfield
4029,Royal Enfield Classic,78000.0,26536.0,First Owner,7.0,350.0,Royal Enfield
4030,Bajaj Discover 100T,15500.0,93968.0,First Owner,8.0,100.0,Bajaj
4031,Bajaj Avenger Cruise,60000.0,19800.0,First Owner,5.0,220.0,Bajaj
4032,TVS Apache RTR,48900.0,36000.0,First Owner,6.0,180.0,TVS
4033,Hero Super Splendor,57000.0,3200.0,First Owner,2.0,125.0,Hero
4034,KTM Duke 200cc,75000.0,19960.0,First Owner,7.0,200.0,KTM
4035,Bajaj Pulsar 150cc,19000.0,16954.0,First Owner,9.0,150.0,Bajaj
4036,Hero Glamour 125cc,19000.0,48000.0,First Owner,12.0,125.0,Hero
4037,Bajaj Avenger 220cc,42000.0,17028.0,First Owner,7.0,220.0,Bajaj
4038,Hero Passion Pro,23000.0,33300.0,Second Owner,11.0,100.0,Hero
4039,Royal Enfield Bullet,70000.0,60095.0,Second Owner,14.0,350.0,Royal Enfield
4040,Royal Enfield Bullet,58000.0,28922.0,First Owner,13.0,350.0,Royal Enfield
4041,Honda CB Twister,25000.0,42573.0,First Owner,11.0,110.0,Honda
4042,Honda CBR 150R,59000.0,25385.0,First Owner,7.0,150.0,Honda
4043,Honda CBR 150R,55999.0,55000.0,Second Owner,8.0,150.0,Honda
4044,Bajaj Pulsar 150cc,28000.0,17250.0,Third Owner,8.0,150.0,Bajaj
4045,Hero Passion Pro,31000.0,45000.0,First Owner,7.0,100.0,Hero
4046,Honda Livo Disc,45000.0,43500.0,First Owner,5.0,110.0,Honda
4047,Bajaj Discover 125cc,30000.0,13008.0,First Owner,3.0,125.0,Bajaj
4048,Honda CB Twister,27000.0,37000.0,First Owner,10.0,110.0,Honda
4049,Bajaj Pulsar AS200,58000.0,40000.0,Second Owner,5.0,200.0,Bajaj
4050,Bajaj V15 150cc,36800.0,12000.0,First Owner,5.0,150.0,Bajaj
4051,TVS Apache RTR,28000.0,22000.0,Second Owner,8.0,160.0,TVS
4052,Bajaj Discover 125cc,19500.0,21400.0,First Owner,8.0,125.0,Bajaj
4053,Yamaha Fazer FI,75000.0,11787.0,First Owner,5.0,150.0,Yamaha
4054,Bajaj Pulsar 135LS,45801.0,14956.0,First Owner,3.0,135.0,Bajaj
4055,Royal Enfield Classic,84100.0,22000.0,First Owner,8.0,350.0,Royal Enfield
4056,Royal Enfield Classic,80000.0,22500.0,First Owner,7.0,350.0,Royal Enfield
4057,Bajaj Pulsar NS200,80000.0,7500.0,First Owner,4.0,200.0,Bajaj
4058,Bajaj Pulsar NS200,87000.0,5000.0,First Owner,3.0,200.0,Bajaj
4059,Bajaj Platina 100cc,14500.0,36578.0,First Owner,10.0,100.0,Bajaj
4060,Bajaj Pulsar 220cc,25000.0,59423.0,Second Owner,10.0,220.0,Bajaj
4061,TVS Star City,22000.0,31000.0,First Owner,10.0,110.0,TVS
4062,Bajaj Avenger Street,62000.0,19380.0,First Owner,5.0,220.0,Bajaj
4063,Yamaha FZ16 150cc,55000.0,10000.0,First Owner,5.0,150.0,Yamaha
4064,Bajaj Avenger 220cc,45000.0,15000.0,First Owner,8.0,220.0,Bajaj
4065,Honda CB Trigger,35000.0,8000.0,First Owner,7.0,150.0,Honda
4066,Bajaj Discover 125ST,20000.0,28425.0,First Owner,8.0,125.0,Bajaj
4067,Honda CB Hornet,65000.0,11000.0,First Owner,3.0,160.0,Honda
4068,Bajaj Avenger 220cc,65000.0,30377.0,First Owner,5.0,220.0,Bajaj
4069,Hero Karizma R,35000.0,26000.0,First Owner,8.0,223.0,Hero
4070,Suzuki Gixxer 150cc,56900.0,31000.0,First Owner,4.0,150.0,Suzuki
4071,Yamaha YZF-R15 150cc,47000.0,42000.0,First Owner,9.0,150.0,Yamaha
4072,Suzuki Gixxer 150cc,70000.0,15500.0,First Owner,5.0,150.0,Suzuki
4073,Bajaj Avenger 220cc,35000.0,52340.0,First Owner,10.0,220.0,Bajaj
4074,Bajaj CT 100,36000.0,17652.0,First Owner,3.0,100.0,Bajaj
4075,Hero Ignitor 125cc,20600.0,35000.0,First Owner,8.0,125.0,Hero
4076,Bajaj Pulsar 150cc,22200.0,34698.0,First Owner,9.0,150.0,Bajaj
4077,Bajaj Pulsar 150cc,30000.0,60000.0,Second Owner,7.0,150.0,Bajaj
4078,Bajaj Avenger 220cc,55000.0,13915.0,First Owner,8.0,220.0,Bajaj
4079,KTM Duke 200cc,85000.0,29249.0,First Owner,6.0,200.0,KTM
4080,Suzuki Gixxer SF,36000.0,29936.0,First Owner,6.0,150.0,Suzuki
4081,Hero Passion Pro,16500.0,17420.0,First Owner,11.0,100.0,Hero
4082,Bajaj Avenger 220cc,26333.0,32000.0,First Owner,7.0,220.0,Bajaj
4083,Hero HF Deluxe,35000.0,20928.0,First Owner,3.0,100.0,Hero
4084,Bajaj Pulsar 150cc,33000.0,24669.0,Second Owner,10.0,150.0,Bajaj
4085,Bajaj Platina Alloy,32000.0,13187.0,First Owner,3.0,100.0,Bajaj
4086,TVS Apache RTR,55000.0,30000.0,First Owner,4.0,200.0,TVS
4087,Hero Passion Pro,17000.0,45000.0,First Owner,12.0,100.0,Hero
4088,Hero Splendor Plus,21500.0,43000.0,First Owner,9.0,100.0,Hero
4089,Bajaj Pulsar 135LS,21000.0,21062.0,First Owner,10.0,135.0,Bajaj
4090,Honda CB Shine,28000.0,15768.0,First Owner,6.0,125.0,Honda
4091,Royal Enfield Bullet,82000.0,146642.0,First Owner,7.0,500.0,Royal Enfield
4092,Hero Passion Xpro,23000.0,18000.0,Second Owner,9.0,110.0,Hero
4093,Bajaj Avenger Street,53000.0,19068.0,First Owner,4.0,150.0,Bajaj
4094,Bajaj CT 100,30000.0,27571.0,First Owner,4.0,100.0,Bajaj
4095,Royal Enfield Bullet,85000.0,20000.0,First Owner,10.0,350.0,Royal Enfield
4096,Royal Enfield Bullet,55000.0,40000.0,First Owner,12.0,350.0,Royal Enfield
4097,Hero HF Deluxe,42000.0,15148.0,First Owner,3.0,100.0,Hero
4098,Hero Passion Pro,23500.0,25000.0,First Owner,11.0,100.0,Hero
4099,Honda Dream Neo,25000.0,24000.0,First Owner,8.0,110.0,Honda
4100,Honda CB Shine,21000.0,43000.0,First Owner,9.0,125.0,Honda
4101,Bajaj Pulsar RS200,70500.0,37415.0,First Owner,5.0,200.0,Bajaj
4102,Honda CB ShineSP,48000.0,5400.0,First Owner,3.0,125.0,Honda
4103,Suzuki Gixxer 150cc,38500.0,20000.0,First Owner,7.0,150.0,Suzuki
4104,Suzuki Gixxer SF,60000.0,41000.0,First Owner,5.0,150.0,Suzuki
4105,Royal Enfield Bullet,78500.0,16693.0,First Owner,5.0,350.0,Royal Enfield
4106,Bajaj Discover 125cc,25000.0,27683.0,First Owner,6.0,125.0,Bajaj
4107,TVS Sport 100cc,22000.0,23182.0,First Owner,7.0,100.0,TVS
4108,Yamaha FZ16 150cc,25000.0,40500.0,First Owner,8.0,150.0,Yamaha
4109,Hero Passion Pro,37000.0,29494.0,Second Owner,8.0,100.0,Hero
4110,Bajaj Platina 100cc,23000.0,25144.0,First Owner,6.0,100.0,Bajaj
4111,Bajaj Pulsar 220F,68000.0,15000.0,First Owner,3.0,220.0,Bajaj
4112,Yamaha SZR 150cc,31000.0,12300.0,First Owner,10.0,150.0,Yamaha
4113,TVS Sports plus,30000.0,25981.0,First Owner,7.0,100.0,TVS
4114,Honda CB Shine,35000.0,21228.0,First Owner,10.0,125.0,Honda
4115,Bajaj Discover 150cc,19000.0,45000.0,First Owner,7.0,150.0,Bajaj
4116,Honda CBF Stunner,17000.0,28516.0,First Owner,12.0,125.0,Honda
4117,Honda Livo 110cc,42000.0,17000.0,First Owner,5.0,110.0,Honda
4118,Hero Ignitor 125cc,18000.0,24921.0,First Owner,8.0,125.0,Hero
4119,Bajaj V15 150cc,35000.0,36027.0,First Owner,5.0,150.0,Bajaj
4120,Bajaj Pulsar 220cc,40100.0,52000.0,First Owner,6.0,220.0,Bajaj
